"ip.id","id","response","response_no","plot_location","time_taken","conf_level","choice_reason","sample_size","param_value","test_param","p_value","pic_id","pic_name","experiment","difficulty","description","academic_study","pic_num","len","gets.paid","user.seq","answer.w","correct.answer.w","ans.liefactor"
58,97,FALSE,1,5,61,1,1,12,"w-0.575-2","Inv",0,1349,"ytransinv3.png","turk8",2,"turk8",2,14,11,TRUE,5,0.05,0.05,1
58,97,FALSE,2,3,28,1,1,25,"w-0.575-2","Sin",0,1329,"ytranssin5.png","turk8",2,"turk8",2,28,11,TRUE,6,0.8,0.05,1.63500123631975
58,97,FALSE,3,6,31,3,1,25,"w-0.725-5","Sin",0,1336,"ytranssin12.png","turk8",5,"turk8",2,23,11,TRUE,7,0.7,0.5,1.12261663436827
58,97,FALSE,1,6,17,1,1,12,"w-0.5-1","Inv",0,1347,"ytransinv1.png","turk8",1,"turk8",2,12,11,TRUE,8,0.4,0,1.31513503418088
58,97,FALSE,5,6,62,3,1,12,"w-0.775-5","Inv",0,1355,"ytransinv9.png","turk8",5,"turk8",2,20,11,TRUE,9,0.5,0.5,1
58,97,FALSE,5,1,17,1,1,12,"w-0.75-3","Inv",0,1351,"ytransinv5.png","turk8",3,"turk8",2,16,11,TRUE,10,0.9,0.4,1.29952725954978
58,97,TRUE,4,4,28,1,1,25,"w-0.7-4","Sin",0,1334,"ytranssin10.png","turk8",4,"turk8",2,21,11,TRUE,11,1,0.4,1.39187510642615
59,92,FALSE,5,6,12,3,1,25,"w-0.775-5","Sin",0,1335,"ytranssin11.png","turk8",5,"turk8",4,22,11,TRUE,1,0.8,0.5,1.18392495155241
59,92,TRUE,3,3,7,4,1,13,"w-0.625-2","Exp",0,1340,"ytransexp4.png","turk8",2,"turk8",4,5,11,TRUE,2,1,0.1,1.88442875174903
59,92,TRUE,6,6,8,4,1,25,"w-0.6-1","Sin",0,1328,"ytranssin4.png","turk8",1,"turk8",4,27,11,TRUE,3,0.9,0.1,1.64982532636547
59,92,TRUE,1,1,7,4,1,13,"w-0.5-1","Exp",0,1337,"ytransexp1.png","turk8",1,"turk8",4,2,11,TRUE,4,1,0,2.08979235680992
59,92,FALSE,1,5,7,4,1,13,"w-0.65-4","Exp",0,1343,"ytransexp7.png","turk8",4,"turk8",4,8,11,TRUE,5,0.7,0.35,1.27611103241761
59,92,FALSE,1,6,11,4,1,13,"w-0.725-5","Exp",0,1346,"ytransexp10.png","turk8",5,"turk8",4,1,11,TRUE,6,0.75,0.5,1.17635365600022
59,92,FALSE,5,3,13,4,1,25,"w-0.65-4","Sin",0,1333,"ytranssin9.png","turk8",4,"turk8",4,32,11,TRUE,7,0.5,0.35,1.10127607430631
59,92,FALSE,2,3,15,4,1,25,"w-0.575-2","Sin",0,1329,"ytranssin5.png","turk8",2,"turk8",4,28,11,TRUE,8,0.8,0.05,1.63500123631975
59,92,FALSE,3,1,9,4,1,25,"w-0.575-0","Sin",0,1326,"ytranssin2.png","turk8",0,"turk8",4,25,11,TRUE,9,1.2,0,2.06091409560064
59,92,FALSE,5,6,13,3,1,25,"w-0.775-5","Sin",0,1335,"ytranssin11.png","turk8",5,"turk8",4,22,11,TRUE,10,0.8,0.5,1.18392495155241
59,92,FALSE,5,4,14,4,1,13,"w-0.75-3","Exp",0,1341,"ytransexp5.png","turk8",3,"turk8",4,6,11,TRUE,11,0.9,0.4,1.37947611187823
60,12,TRUE,2,2,30,1,1,13,"w-0.775-5","Exp",0,1345,"ytransexp9.png","turk8",5,"turk8",3,10,12,TRUE,1,1,0.5,1.35270731200043
60,12,TRUE,3,3,58,1,1,13,"w-0.625-2","Exp",0,1340,"ytransexp4.png","turk8",2,"turk8",3,5,12,TRUE,2,1,0.1,1.88442875174903
60,12,FALSE,5,4,44,1,1,25,"w-0.7-4","Sin",0,1334,"ytranssin10.png","turk8",4,"turk8",3,21,12,TRUE,3,0.85,0.4,1.29390632981961
60,12,TRUE,6,6,47,1,1,25,"w-0.8-3","Sin",0,1332,"ytranssin8.png","turk8",3,"turk8",3,31,12,TRUE,4,0.95,0.35,1.40510429722522
60,12,FALSE,4,2,101,1,1,25,"w-0.6-0","Sin",0,1325,"ytranssin1.png","turk8",0,"turk8",3,24,12,TRUE,5,1.4,0,2.23773311153408
60,12,TRUE,4,4,35,1,1,13,"w-0.75-3","Exp",0,1341,"ytransexp5.png","turk8",3,"turk8",3,6,12,TRUE,6,1.05,0.4,1.49331894544169
60,12,FALSE,3,6,40,1,1,25,"w-0.775-5","Sin",0,1335,"ytranssin11.png","turk8",5,"turk8",3,22,12,TRUE,7,0.9,0.5,1.24523326873654
60,12,TRUE,5,5,41,1,1,13,"w-0.65-4","Exp",0,1343,"ytransexp7.png","turk8",4,"turk8",3,8,12,TRUE,8,0.95,0.35,1.47333319843018
60,12,TRUE,4,4,48,1,1,25,"w-0.7-4","Sin",0,1334,"ytranssin10.png","turk8",4,"turk8",3,21,12,TRUE,9,1,0.4,1.39187510642615
60,12,FALSE,2,5,32,1,1,13,"w-0.6-1","Exp",0,1338,"ytransexp2.png","turk8",1,"turk8",3,3,12,TRUE,10,1.1,0.1,1.98269861305448
60,12,TRUE,4,4,31,1,1,25,"w-0.625-2","Sin",0,1330,"ytranssin6.png","turk8",2,"turk8",3,29,12,TRUE,11,1,0.1,1.73105349216116
60,12,TRUE,1,1,26,1,1,25,"w-0.5-1","Sin",0,1327,"ytranssin3.png","turk8",1,"turk8",3,26,12,TRUE,12,1,0,1.8840950796672
61,107,TRUE,4,4,51,3,1,12,"w-0.65-4","Inv",0,1353,"ytransinv7.png","turk8",4,"turk8",5,18,11,TRUE,1,0.95,0.35,1.37053112881904
61,107,FALSE,5,1,19,3,1,12,"w-0.8-3","Inv",0,1352,"ytransinv6.png","turk8",3,"turk8",5,17,11,TRUE,2,1.05,0.35,1.43228631695554
61,107,TRUE,3,3,19,3,1,25,"w-0.75-3","Sin",0,1331,"ytranssin7.png","turk8",3,"turk8",5,30,11,TRUE,3,1.05,0.4,1.424531365295
61,107,TRUE,6,6,23,3,1,12,"w-0.775-5","Inv",0,1355,"ytransinv9.png","turk8",5,"turk8",5,20,11,TRUE,4,1,0.5,1.28259809307521
61,107,TRUE,6,6,24,3,1,12,"w-0.5-1","Inv",0,1347,"ytransinv1.png","turk8",1,"turk8",5,12,11,TRUE,5,1,0,1.7878375854522
61,107,TRUE,3,3,15,3,1,25,"w-0.575-2","Sin",0,1329,"ytranssin5.png","turk8",2,"turk8",5,28,11,TRUE,6,1,0.05,1.80433489933836
61,107,TRUE,4,4,14,3,1,12,"w-0.625-2","Inv",0,1350,"ytransinv4.png","turk8",2,"turk8",5,15,11,TRUE,7,1,0.1,1.65727150718617
61,107,FALSE,3,6,20,3,1,25,"w-0.6-1","Sin",0,1328,"ytranssin4.png","turk8",1,"turk8",5,27,11,TRUE,8,1.1,0.1,1.81228165795684
61,107,TRUE,4,4,18,3,1,25,"w-0.7-4","Sin",0,1334,"ytranssin10.png","turk8",4,"turk8",5,21,11,TRUE,9,1,0.4,1.39187510642615
61,107,TRUE,6,6,53,3,1,25,"w-0.725-5","Sin",0,1336,"ytranssin12.png","turk8",5,"turk8",5,23,11,TRUE,10,1,0.5,1.30654158592068
61,107,FALSE,4,1,13,3,1,25,"w-0.575-0","Sin",0,1326,"ytranssin2.png","turk8",0,"turk8",5,25,11,TRUE,11,1.4,0,2.23773311153408
61,116,FALSE,3,6,19,3,1,25,"w-0.6-1","Sin",0,1328,"ytranssin4.png","turk8",1,"turk8",4,27,22,TRUE,12,1.1,0.1,1.81228165795684
61,116,TRUE,4,4,29,3,1,25,"w-0.7-4","Sin",0,1334,"ytranssin10.png","turk8",4,"turk8",4,21,22,TRUE,13,1,0.4,1.39187510642615
61,116,FALSE,2,6,21,3,1,12,"w-0.775-5","Inv",0,1355,"ytransinv9.png","turk8",5,"turk8",4,20,22,TRUE,14,0.8,0.5,1.16955885584513
61,116,FALSE,4,2,77,3,1,25,"w-0.6-0","Sin",0,1325,"ytranssin1.png","turk8",0,"turk8",4,24,22,TRUE,15,1.4,0,2.23773311153408
61,116,FALSE,6,5,43,3,1,12,"w-0.7-4","Inv",0,1354,"ytransinv8.png","turk8",4,"turk8",4,19,22,TRUE,16,0.4,0.4,1
61,116,FALSE,1,6,42,3,1,12,"w-0.6-1","Inv",0,1348,"ytransinv2.png","turk8",1,"turk8",4,13,22,TRUE,17,0.7,0.1,1.43818100479078
61,116,TRUE,1,1,14,3,1,25,"w-0.5-1","Sin",0,1327,"ytranssin3.png","turk8",1,"turk8",4,26,22,TRUE,18,1,0,1.8840950796672
61,116,FALSE,1,6,65,4,1,25,"w-0.8-3","Sin",0,1332,"ytranssin8.png","turk8",3,"turk8",4,31,22,TRUE,19,1.05,0.35,1.47262168009609
61,116,TRUE,3,3,14,3,1,25,"w-0.575-2","Sin",0,1329,"ytranssin5.png","turk8",2,"turk8",4,28,22,TRUE,20,1,0.05,1.80433489933836
61,116,FALSE,2,5,24,3,1,13,"w-0.6-1","Exp",0,1338,"ytransexp2.png","turk8",1,"turk8",4,3,22,TRUE,21,1.1,0.1,1.98269861305448
61,116,TRUE,3,3,24,3,1,25,"w-0.75-3","Sin",0,1331,"ytranssin7.png","turk8",3,"turk8",4,30,22,TRUE,22,1.05,0.4,1.424531365295
61,116,FALSE,5,1,55,4,1,12,"w-0.8-3","Inv",0,1352,"ytransinv6.png","turk8",3,"turk8",4,17,22,TRUE,23,1.05,0.35,1.43228631695554
61,116,TRUE,3,3,21,3,1,13,"w-0.625-2","Exp",0,1340,"ytransexp4.png","turk8",2,"turk8",4,5,22,TRUE,24,1,0.1,1.88442875174903
61,116,FALSE,4,5,23,4,1,12,"w-0.575-2","Inv",0,1349,"ytransinv3.png","turk8",2,"turk8",4,14,22,TRUE,25,0.8,0.05,1.56848451567917
61,116,FALSE,1,6,77,4,1,25,"w-0.725-5","Sin",0,1336,"ytranssin12.png","turk8",5,"turk8",4,23,22,TRUE,26,0.75,0.5,1.15327079296034
61,116,FALSE,5,2,79,4,1,25,"w-0.6-0","Sin",0,1325,"ytranssin1.png","turk8",0,"turk8",4,24,22,TRUE,27,0.4,0,1.35363803186688
61,116,FALSE,4,3,51,3,1,13,"w-0.8-3","Exp",0,1342,"ytransexp6.png","turk8",3,"turk8",4,7,22,TRUE,28,0.35,0.35,1
61,116,FALSE,1,3,23,3,1,25,"w-0.575-2","Sin",0,1329,"ytranssin5.png","turk8",2,"turk8",4,28,22,TRUE,29,0.05,0.05,1
61,116,FALSE,3,6,65,3,1,25,"w-0.775-5","Sin",0,1335,"ytranssin11.png","turk8",5,"turk8",4,22,22,TRUE,30,0.9,0.5,1.24523326873654
61,116,TRUE,6,6,34,3,1,13,"w-0.725-5","Exp",0,1346,"ytransexp10.png","turk8",5,"turk8",4,1,22,TRUE,31,1,0.5,1.35270731200043
61,116,TRUE,5,5,72,3,1,13,"w-0.65-4","Exp",0,1343,"ytransexp7.png","turk8",4,"turk8",4,8,22,TRUE,32,0.95,0.35,1.47333319843018
61,116,TRUE,3,3,22,3,1,25,"w-0.65-4","Sin",0,1333,"ytranssin9.png","turk8",4,"turk8",4,32,22,TRUE,33,0.95,0.35,1.40510429722522
63,8,FALSE,4,2,14,2,1,25,"w-0.6-0","Sin",0,1325,"ytranssin1.png","turk8",0,"turk8",2,24,16,TRUE,1,1.4,0,2.23773311153408
63,8,FALSE,1,6,22,5,1,25,"w-0.8-3","Sin",0,1332,"ytranssin8.png","turk8",3,"turk8",2,31,16,TRUE,2,1.05,0.35,1.47262168009609
63,8,FALSE,3,1,13,1,1,25,"w-0.5-1","Sin",0,1327,"ytranssin3.png","turk8",1,"turk8",2,26,16,TRUE,3,0,0,1
63,8,TRUE,1,1,21,2,1,12,"w-0.75-3","Inv",0,1351,"ytransinv5.png","turk8",3,"turk8",2,16,16,TRUE,4,1.05,0.4,1.38938543741471
63,8,TRUE,5,5,16,3,1,12,"w-0.575-2","Inv",0,1349,"ytransinv3.png","turk8",2,"turk8",2,14,16,TRUE,5,1,0.05,1.72008038652695
63,8,TRUE,4,4,27,2,1,25,"w-0.625-2","Sin",0,1330,"ytranssin6.png","turk8",2,"turk8",2,29,16,TRUE,6,1,0.1,1.73105349216116
63,8,FALSE,5,1,54,3,1,12,"w-0.75-3","Inv",0,1351,"ytransinv5.png","turk8",3,"turk8",2,16,16,TRUE,7,0.9,0.4,1.29952725954978
63,8,FALSE,2,6,18,3,1,12,"w-0.5-1","Inv",0,1347,"ytransinv1.png","turk8",1,"turk8",2,12,16,TRUE,8,0,0,1
63,8,TRUE,6,6,47,4,1,25,"w-0.725-5","Sin",0,1336,"ytranssin12.png","turk8",5,"turk8",2,23,16,TRUE,9,1,0.5,1.30654158592068
63,8,FALSE,5,6,31,3,1,12,"w-0.775-5","Inv",0,1355,"ytransinv9.png","turk8",5,"turk8",2,20,16,TRUE,10,0.5,0.5,1
63,8,FALSE,1,4,12,1,1,12,"w-0.725-5","Inv",0,1356,"ytransinv10.png","turk8",5,"turk8",2,11,16,TRUE,11,0.85,0.5,1.19781866515265
63,8,FALSE,3,1,17,3,1,25,"w-0.5-1","Sin",0,1327,"ytranssin3.png","turk8",1,"turk8",2,26,16,TRUE,12,0,0,1
63,8,TRUE,5,5,21,3,1,12,"w-0.7-4","Inv",0,1354,"ytransinv8.png","turk8",4,"turk8",2,19,16,TRUE,13,1,0.4,1.35943271145973
63,8,FALSE,1,4,11,1,1,25,"w-0.7-4","Sin",0,1334,"ytranssin10.png","turk8",4,"turk8",2,21,16,TRUE,14,0.4,0.4,1
63,8,FALSE,6,3,45,3,1,25,"w-0.65-4","Sin",0,1333,"ytranssin9.png","turk8",4,"turk8",2,32,16,TRUE,15,0.6,0.35,1.16879345717718
63,8,FALSE,2,6,32,1,1,25,"w-0.725-5","Sin",0,1336,"ytranssin12.png","turk8",5,"turk8",2,23,16,TRUE,16,0.5,0.5,1
64,89,FALSE,3,5,9,4,1,13,"w-0.6-1","Exp",0,1338,"ytransexp2.png","turk8",1,"turk8",5,3,11,TRUE,1,0.1,0.1,1
64,89,FALSE,2,6,11,3,1,25,"w-0.6-1","Sin",0,1328,"ytranssin4.png","turk8",1,"turk8",5,27,11,TRUE,2,0.7,0.1,1.4873689947741
64,89,FALSE,6,4,13,3,1,13,"w-0.75-3","Exp",0,1341,"ytransexp5.png","turk8",3,"turk8",5,6,11,TRUE,3,0.4,0.4,1
64,89,FALSE,6,1,8,3,1,25,"w-0.575-0","Sin",0,1326,"ytranssin2.png","turk8",0,"turk8",5,25,11,TRUE,4,0,0,1
64,89,TRUE,6,6,10,3,1,13,"w-0.725-5","Exp",0,1346,"ytransexp10.png","turk8",5,"turk8",5,1,11,TRUE,5,1,0.5,1.35270731200043
64,89,FALSE,6,4,10,4,1,25,"w-0.625-2","Sin",0,1330,"ytranssin6.png","turk8",2,"turk8",5,29,11,TRUE,6,0.85,0.1,1.60921124346763
64,89,TRUE,6,6,35,3,1,25,"w-0.775-5","Sin",0,1335,"ytranssin11.png","turk8",5,"turk8",5,22,11,TRUE,7,1,0.5,1.30654158592068
64,89,FALSE,3,5,11,5,1,13,"w-0.65-4","Exp",0,1343,"ytransexp7.png","turk8",4,"turk8",5,8,11,TRUE,8,0.6,0.35,1.19722216601258
64,89,FALSE,6,1,7,3,1,25,"w-0.575-0","Sin",0,1326,"ytranssin2.png","turk8",0,"turk8",5,25,11,TRUE,9,0,0,1
64,89,FALSE,6,3,14,4,1,25,"w-0.65-4","Sin",0,1333,"ytranssin9.png","turk8",4,"turk8",5,32,11,TRUE,10,0.6,0.35,1.16879345717718
64,89,FALSE,2,3,10,3,1,13,"w-0.625-2","Exp",0,1340,"ytransexp4.png","turk8",2,"turk8",5,5,11,TRUE,11,0.7,0.1,1.58961916783269
65,23,FALSE,4,6,22,5,1,25,"w-0.725-5","Sin",0,1336,"ytranssin12.png","turk8",5,"turk8",3,23,11,TRUE,1,0.6,0.5,1.06130831718414
65,23,FALSE,4,3,30,5,1,13,"w-0.8-3","Exp",0,1342,"ytransexp6.png","turk8",3,"turk8",3,7,11,TRUE,2,0.35,0.35,1
65,23,FALSE,1,4,24,5,1,25,"w-0.625-2","Sin",0,1330,"ytranssin6.png","turk8",2,"turk8",3,29,11,TRUE,3,0.1,0.1,1
65,23,FALSE,6,1,25,5,1,25,"w-0.575-0","Sin",0,1326,"ytranssin2.png","turk8",0,"turk8",3,25,11,TRUE,4,0,0,1
65,23,TRUE,6,6,31,5,1,25,"w-0.6-1","Sin",0,1328,"ytranssin4.png","turk8",1,"turk8",3,27,11,TRUE,5,0.9,0.1,1.64982532636547
65,23,TRUE,2,2,20,5,1,13,"w-0.575-2","Exp",0,1339,"ytransexp3.png","turk8",2,"turk8",3,4,11,TRUE,6,1,0.05,1.98180458247625
65,23,FALSE,1,3,15,5,1,25,"w-0.75-3","Sin",0,1331,"ytranssin7.png","turk8",3,"turk8",3,30,11,TRUE,7,0.4,0.4,1
65,23,FALSE,1,5,22,5,1,13,"w-0.65-4","Exp",0,1343,"ytransexp7.png","turk8",4,"turk8",3,8,11,TRUE,8,0.7,0.35,1.27611103241761
65,23,FALSE,4,1,20,5,1,13,"w-0.5-1","Exp",0,1337,"ytransexp1.png","turk8",1,"turk8",3,2,11,TRUE,9,0.6,0,1.65387541408596
65,23,FALSE,5,6,33,5,1,13,"w-0.725-5","Exp",0,1346,"ytransexp10.png","turk8",5,"turk8",3,1,11,TRUE,10,0.6,0.5,1.07054146240009
65,23,FALSE,6,3,46,5,1,25,"w-0.65-4","Sin",0,1333,"ytranssin9.png","turk8",4,"turk8",3,32,11,TRUE,11,0.6,0.35,1.16879345717718
66,56,FALSE,4,2,311,2,1,13,"w-0.775-5","Exp",0,1345,"ytransexp9.png","turk8",5,"turk8",1,10,11,TRUE,1,0.9,0.5,1.28216584960035
66,56,TRUE,6,6,127,3,1,25,"w-0.775-5","Sin",0,1335,"ytranssin11.png","turk8",5,"turk8",1,22,11,TRUE,2,1,0.5,1.30654158592068
66,56,FALSE,4,2,15,3,1,25,"w-0.6-0","Sin",0,1325,"ytranssin1.png","turk8",0,"turk8",1,24,11,TRUE,3,1.4,0,2.23773311153408
66,56,TRUE,4,4,7,4,1,13,"w-0.75-3","Exp",0,1341,"ytransexp5.png","turk8",3,"turk8",1,6,11,TRUE,4,1.05,0.4,1.49331894544169
66,56,FALSE,6,1,40,5,1,13,"w-0.5-1","Exp",0,1337,"ytransexp1.png","turk8",1,"turk8",1,2,11,TRUE,5,0.4,0,1.43591694272397
66,56,FALSE,3,6,6,3,1,25,"w-0.6-1","Sin",0,1328,"ytranssin4.png","turk8",1,"turk8",1,27,11,TRUE,6,1.1,0.1,1.81228165795684
66,56,TRUE,3,3,15,4,1,25,"w-0.575-2","Sin",0,1329,"ytranssin5.png","turk8",2,"turk8",1,28,11,TRUE,7,1,0.05,1.80433489933836
66,56,FALSE,2,4,8,4,1,13,"w-0.7-4","Exp",0,1344,"ytransexp8.png","turk8",4,"turk8",1,9,11,TRUE,8,0.85,0.4,1.3415285006904
66,56,FALSE,4,6,369,4,1,25,"w-0.8-3","Sin",0,1332,"ytranssin8.png","turk8",3,"turk8",1,31,11,TRUE,9,0.85,0.35,1.33758691435435
66,56,FALSE,6,3,11,4,1,25,"w-0.65-4","Sin",0,1333,"ytranssin9.png","turk8",4,"turk8",1,32,11,TRUE,10,0.6,0.35,1.16879345717718
66,56,TRUE,2,2,8,3,1,13,"w-0.575-2","Exp",0,1339,"ytransexp3.png","turk8",2,"turk8",1,4,11,TRUE,11,1,0.05,1.98180458247625
67,98,TRUE,3,3,29,2,1,25,"w-0.75-3","Sin",0,1331,"ytranssin7.png","turk8",3,"turk8",3,30,11,TRUE,1,1.05,0.4,1.424531365295
67,98,FALSE,4,1,34,3,1,13,"w-0.5-1","Exp",0,1337,"ytransexp1.png","turk8",1,"turk8",3,2,11,TRUE,2,0.6,0,1.65387541408596
67,98,FALSE,3,6,32,3,1,25,"w-0.775-5","Sin",0,1335,"ytranssin11.png","turk8",5,"turk8",3,22,11,TRUE,3,0.9,0.5,1.24523326873654
67,98,FALSE,6,5,31,2,1,13,"w-0.65-4","Exp",0,1343,"ytransexp7.png","turk8",4,"turk8",3,8,11,TRUE,4,0.8,0.35,1.35499989882264
67,98,TRUE,3,3,80,2,1,25,"w-0.575-2","Sin",0,1329,"ytranssin5.png","turk8",2,"turk8",3,28,11,TRUE,5,1,0.05,1.80433489933836
67,98,TRUE,1,1,27,2,1,25,"w-0.5-1","Sin",0,1327,"ytranssin3.png","turk8",1,"turk8",3,26,11,TRUE,6,1,0,1.8840950796672
67,98,FALSE,5,4,47,4,1,25,"w-0.7-4","Sin",0,1334,"ytranssin10.png","turk8",4,"turk8",3,21,11,TRUE,7,0.85,0.4,1.29390632981961
67,98,TRUE,2,2,19,2,1,25,"w-0.6-0","Sin",0,1325,"ytranssin1.png","turk8",0,"turk8",3,24,11,TRUE,8,0.8,0,1.70727606373376
67,98,FALSE,3,2,39,2,1,13,"w-0.775-5","Exp",0,1345,"ytransexp9.png","turk8",5,"turk8",3,10,11,TRUE,9,0.5,0.5,1
67,98,FALSE,1,2,18,3,1,13,"w-0.575-2","Exp",0,1339,"ytransexp3.png","turk8",2,"turk8",3,4,11,TRUE,10,0.5,0.05,1.46506532854138
67,98,FALSE,1,3,7,2,1,13,"w-0.8-3","Exp",0,1342,"ytransexp6.png","turk8",3,"turk8",3,7,11,TRUE,11,0.75,0.35,1.31555546562013
68,100,FALSE,5,6,14,3,1,25,"w-0.8-3","Sin",0,1332,"ytranssin8.png","turk8",3,"turk8",2,31,11,TRUE,1,0.65,0.35,1.20255214861261
68,100,FALSE,3,4,12,3,1,25,"w-0.625-2","Sin",0,1330,"ytranssin6.png","turk8",2,"turk8",2,29,11,TRUE,2,0.7,0.1,1.4873689947741
68,100,FALSE,5,4,13,3,1,25,"w-0.7-4","Sin",0,1334,"ytranssin10.png","turk8",4,"turk8",2,21,11,TRUE,3,0.85,0.4,1.29390632981961
68,100,FALSE,2,6,39,2,1,25,"w-0.6-1","Sin",0,1328,"ytranssin4.png","turk8",1,"turk8",2,27,11,TRUE,4,0.7,0.1,1.4873689947741
68,100,FALSE,3,6,15,3,1,25,"w-0.775-5","Sin",0,1335,"ytranssin11.png","turk8",5,"turk8",2,22,11,TRUE,5,0.9,0.5,1.24523326873654
68,100,FALSE,6,5,27,3,1,12,"w-0.7-4","Inv",0,1354,"ytransinv8.png","turk8",4,"turk8",2,19,11,TRUE,6,0.4,0.4,1
68,100,FALSE,3,6,32,3,1,12,"w-0.5-1","Inv",0,1347,"ytransinv1.png","turk8",1,"turk8",2,12,11,TRUE,7,0.2,0,1.15756751709044
68,100,FALSE,5,4,10,3,1,12,"w-0.625-2","Inv",0,1350,"ytransinv4.png","turk8",2,"turk8",2,15,11,TRUE,8,0.3,0.1,1.14606033493026
68,100,TRUE,1,1,13,2,1,25,"w-0.575-0","Sin",0,1326,"ytranssin2.png","turk8",0,"turk8",2,25,11,TRUE,9,0.8,0,1.70727606373376
68,100,FALSE,2,1,12,3,1,12,"w-0.8-3","Inv",0,1352,"ytransinv6.png","turk8",3,"turk8",2,17,11,TRUE,10,0.35,0.35,1
68,100,FALSE,2,4,17,3,1,12,"w-0.725-5","Inv",0,1356,"ytransinv10.png","turk8",5,"turk8",2,11,11,TRUE,11,0.5,0.5,1
69,17,FALSE,2,4,43,3,1,13,"w-0.75-3","Exp",0,1341,"ytransexp5.png","turk8",3,"turk8",3,6,13,TRUE,1,0.7,0.4,1.22768566712694
69,17,TRUE,6,6,124,3,1,25,"w-0.775-5","Sin",0,1335,"ytranssin11.png","turk8",5,"turk8",3,22,13,TRUE,2,1,0.5,1.30654158592068
69,17,FALSE,3,6,23,3,1,13,"w-0.725-5","Exp",0,1346,"ytransexp10.png","turk8",5,"turk8",3,1,13,TRUE,3,0.85,0.5,1.24689511840031
69,17,TRUE,1,1,25,3,1,25,"w-0.5-1","Sin",0,1327,"ytranssin3.png","turk8",1,"turk8",3,26,13,TRUE,4,1,0,1.8840950796672
69,17,TRUE,1,1,37,3,1,25,"w-0.575-0","Sin",0,1326,"ytranssin2.png","turk8",0,"turk8",3,25,13,TRUE,5,0.8,0,1.70727606373376
69,17,TRUE,3,3,28,3,1,25,"w-0.75-3","Sin",0,1331,"ytranssin7.png","turk8",3,"turk8",3,30,13,TRUE,6,1.05,0.4,1.424531365295
69,17,FALSE,6,4,29,3,1,13,"w-0.7-4","Exp",0,1344,"ytransexp8.png","turk8",4,"turk8",3,9,13,TRUE,7,0.75,0.4,1.26563327831476
69,17,TRUE,3,3,42,3,1,25,"w-0.575-2","Sin",0,1329,"ytranssin5.png","turk8",2,"turk8",3,28,13,TRUE,8,1,0.05,1.80433489933836
69,17,TRUE,4,4,40,3,1,12,"w-0.65-4","Inv",0,1353,"ytransinv7.png","turk8",4,"turk8",3,18,13,TRUE,9,0.95,0.35,1.37053112881904
69,17,TRUE,5,5,24,3,1,13,"w-0.6-1","Exp",0,1338,"ytransexp2.png","turk8",1,"turk8",3,3,13,TRUE,10,0.9,0.1,1.78615889044358
69,17,TRUE,3,3,54,3,1,25,"w-0.65-4","Sin",0,1333,"ytranssin9.png","turk8",4,"turk8",3,32,13,TRUE,11,0.95,0.35,1.40510429722522
69,17,FALSE,5,1,43,3,1,13,"w-0.5-1","Exp",0,1337,"ytransexp1.png","turk8",1,"turk8",3,2,13,TRUE,12,0.8,0,1.87183388544794
69,17,FALSE,5,2,33,3,1,13,"w-0.575-2","Exp",0,1339,"ytransexp3.png","turk8",2,"turk8",3,4,13,TRUE,13,0.8,0.05,1.7751088809023
71,62,FALSE,1,4,43,5,1,25,"w-0.7-4","Sin",0,1334,"ytranssin10.png","turk8",4,"turk8",2,21,12,TRUE,1,0.4,0.4,1
71,62,FALSE,5,3,39,4,1,25,"w-0.575-2","Sin",0,1329,"ytranssin5.png","turk8",2,"turk8",2,28,12,TRUE,2,0.65,0.05,1.5080009890558
71,62,FALSE,6,4,25,4,1,12,"w-0.725-5","Inv",0,1356,"ytransinv10.png","turk8",5,"turk8",2,11,12,TRUE,3,0.6,0.5,1.05651961861504
71,62,TRUE,1,1,16,4,1,25,"w-0.5-1","Sin",0,1327,"ytranssin3.png","turk8",1,"turk8",2,26,12,TRUE,4,1,0,1.8840950796672
71,62,TRUE,1,1,28,4,1,25,"w-0.575-0","Sin",0,1326,"ytranssin2.png","turk8",0,"turk8",2,25,12,TRUE,5,0.8,0,1.70727606373376
71,62,FALSE,5,6,22,4,1,12,"w-0.6-1","Inv",0,1348,"ytransinv2.png","turk8",1,"turk8",2,13,12,TRUE,6,0.3,0.1,1.14606033493026
71,62,FALSE,2,1,16,4,1,12,"w-0.75-3","Inv",0,1351,"ytransinv5.png","turk8",3,"turk8",2,16,12,TRUE,7,0.4,0.4,1
71,62,FALSE,6,5,15,4,1,12,"w-0.7-4","Inv",0,1354,"ytransinv8.png","turk8",4,"turk8",2,19,12,TRUE,8,0.4,0.4,1
71,62,FALSE,6,4,29,3,1,12,"w-0.625-2","Inv",0,1350,"ytransinv4.png","turk8",2,"turk8",2,15,12,TRUE,9,0.1,0.1,1
71,62,FALSE,3,6,20,4,1,25,"w-0.775-5","Sin",0,1335,"ytranssin11.png","turk8",5,"turk8",2,22,12,TRUE,10,0.9,0.5,1.24523326873654
71,62,FALSE,2,6,11,4,1,25,"w-0.8-3","Sin",0,1332,"ytranssin8.png","turk8",3,"turk8",2,31,12,TRUE,11,0.35,0.35,1
71,62,FALSE,5,1,15,4,1,25,"w-0.575-0","Sin",0,1326,"ytranssin2.png","turk8",0,"turk8",2,25,12,TRUE,12,0.35,0,1.30943327788352
